step,i,j,heat
30,1,19,2.210501e+17
30,1,20,1.441724e+16
30,1,21,2.191224e+14
30,1,22,4.494495e+17
30,1,23,4.093488e+17
30,1,24,2.230719e+17
30,1,25,6.067499e+12
30,1,26,4.053636e+17
30,1,27,7.502432e+13
30,1,28,4.494451e+17
30,1,29,2.211453e+17
30,1,30,1.434068e+16
30,1,31,2.211828e+17
30,1,32,6.517042e+17
30,1,33,2.210338e+17
30,1,34,4.494343e+17
30,1,35,4.318154e+17
30,1,36,2.230776e+17
30,1,37,1.063950e+14
30,1,38,2.231727e+17
30,1,39,2.025540e+13
30,1,40,2.230361e+17
30,1,41,1.047190e+14
30,1,42,2.230777e+17
30,1,43,4.320048e+17
30,1,44,3.416870e+17
30,1,45,4.382729e+13
30,1,46,4.049564e+17
30,1,47,3.460559e+17
30,1,48,4.495116e+17
30,1,49,1.169734e+14
30,2,3,4.455705e+17
30,2,4,4.421403e+17
30,2,5,2.212989e+17
30,2,6,6.526875e+13
30,2,7,2.230581e+17
30,2,8,6.936084e+13
30,2,9,2.212710e+17
30,2,10,2.812936e+14
30,2,11,6.307810e+17
30,2,12,2.200290e+17
30,2,13,6.306799e+17
30,2,14,2.262715e+17
30,2,15,1.133020e+16
30,2,16,4.422242e+17
30,2,17,2.230557e+17
30,2,18,2.200261e+17
30,2,19,1.132931e+16
30,2,20,2.200282e+17
30,2,21,2.233134e+17
30,2,22,2.263552e+17
30,2,23,6.306338e+17
30,2,24,4.422112e+17
30,2,25,2.230882e+17
30,2,26,6.266486e+17
30,2,27,2.231693e+17
30,2,28,2.263509e+17
30,2,29,1.130641e+16
30,2,30,2.200216e+17
30,2,31,1.127883e+16
30,2,32,4.286099e+17
30,2,33,1.131659e+16
30,2,34,2.263401e+17
30,2,35,2.212727e+17
30,2,36,4.423150e+17
30,2,37,2.232007e+17
30,2,38,3.699072e+14
30,2,39,2.230740e+17
30,2,40,6.093581e+13
30,2,41,2.231990e+17
30,2,42,4.542451e+13
30,2,43,2.213004e+17
30,2,44,1.204020e+17
30,2,45,2.230504e+17
30,2,46,6.262414e+17
30,2,47,1.247709e+17
30,2,48,2.264173e+17
30,2,49,2.232112e+17
30,3,4,1.125455e+16
30,3,5,2.242716e+17
30,3,6,4.455053e+17
30,3,7,2.242930e+17
30,3,8,4.456399e+17
30,3,9,2.242996e+17
30,3,10,4.458518e+17
30,3,11,1.852105e+17
30,3,12,2.255416e+17
30,3,13,1.851094e+17
30,3,14,2.375548e+17
30,3,15,4.456026e+17
30,3,16,1.127181e+16
30,3,17,2.243049e+17
30,3,18,2.255445e+17
30,3,19,4.453357e+17
30,3,20,2.255424e+17
30,3,21,2.243052e+17
30,3,22,2.376386e+17
30,3,23,1.850632e+17
30,3,24,1.126098e+16
30,3,25,2.242912e+17
30,3,26,1.810781e+17
30,3,27,2.243025e+17
30,3,28,2.376342e+17
30,3,29,4.454308e+17
30,3,30,2.255490e+17
30,3,31,4.454684e+17
30,3,32,4.398933e+17
30,3,33,4.453193e+17
30,3,34,2.376234e+17
30,3,35,2.242978e+17
30,3,36,1.126670e+16
30,3,37,2.242830e+17
30,3,38,4.459404e+17
30,3,39,2.242964e+17
30,3,40,4.456315e+17
30,3,41,2.242883e+17
30,3,42,4.455251e+17
30,3,43,2.242701e+17
30,3,44,5.659725e+17
30,3,45,2.242922e+17
30,3,46,1.806709e+17
30,3,47,5.703414e+17
30,3,48,2.377007e+17
30,3,49,2.242794e+17
30,4,5,2.208415e+17
30,4,6,4.420751e+17
30,4,7,2.230293e+17
30,4,8,4.422097e+17
30,4,9,2.208694e+17
30,4,10,4.424216e+17
30,4,11,1.886407e+17
30,4,12,2.221114e+17
30,4,13,1.885396e+17
30,4,14,2.263003e+17
30,4,15,4.421724e+17
30,4,16,8.385055e+13
30,4,17,2.230269e+17
30,4,18,2.221143e+17
30,4,19,4.419055e+17
30,4,20,2.221122e+17
30,4,21,2.232846e+17
30,4,22,2.263841e+17
30,4,23,1.884934e+17
30,4,24,7.090794e+13
30,4,25,2.230594e+17
30,4,26,1.845083e+17
30,4,27,2.231405e+17
30,4,28,2.263797e+17
30,4,29,4.420006e+17
30,4,30,2.221188e+17
30,4,31,4.420382e+17
30,4,32,4.286387e+17
30,4,33,4.418891e+17
30,4,34,2.263689e+17
30,4,35,2.208676e+17
30,4,36,1.746615e+14
30,4,37,2.231719e+17
30,4,38,4.425102e+17
30,4,39,2.230452e+17
30,4,40,4.422013e+17
30,4,41,2.231702e+17
30,4,42,4.420949e+17
30,4,43,2.208399e+17
30,4,44,5.625424e+17
30,4,45,2.230216e+17
30,4,46,1.841011e+17
30,4,47,5.669112e+17
30,4,48,2.264461e+17
30,4,49,2.231824e+17
30,5,6,2.212336e+17
30,5,7,4.320482e+17
30,5,8,2.213682e+17
30,5,9,2.911650e+14
30,5,10,2.215802e+17
30,5,11,4.094821e+17
30,5,12,4.176778e+17
30,5,13,4.093810e+17
30,5,14,1.728145e+16
30,5,15,2.213310e+17
30,5,16,2.209253e+17
30,5,17,4.320457e+17
30,5,18,4.177841e+17
30,5,19,2.210640e+17
30,5,20,4.176671e+17
30,5,21,4.323034e+17
30,5,22,1.736522e+16
30,5,23,4.093349e+17
30,5,24,2.209124e+17
30,5,25,4.320782e+17
30,5,26,4.053497e+17
30,5,27,4.321593e+17
30,5,28,1.736085e+16
30,5,29,2.211592e+17
30,5,30,4.177436e+17
30,5,31,2.211967e+17
30,5,32,2.196199e+17
30,5,33,2.210477e+17
30,5,34,1.735003e+16
30,5,35,2.689111e+14
30,5,36,2.210161e+17
30,5,37,4.321907e+17
30,5,38,2.216688e+17
30,5,39,4.320640e+17
30,5,40,2.213598e+17
30,5,41,4.321890e+17
30,5,42,2.212535e+17
30,5,43,7.951888e+13
30,5,44,3.417009e+17
30,5,45,4.320405e+17
30,5,46,4.049425e+17
30,5,47,3.460698e+17
30,5,48,1.742730e+16
30,5,49,4.322013e+17
30,6,7,2.230251e+17
30,6,8,1.346296e+14
30,6,9,2.212057e+17
30,6,10,3.465623e+14
30,6,11,6.307157e+17
30,6,12,2.199637e+17
30,6,13,6.306146e+17
30,6,14,2.263045e+17
30,6,15,1.129720e+16
30,6,16,4.421589e+17
30,6,17,2.230227e+17
30,6,18,2.199608e+17
30,6,19,1.129631e+16
30,6,20,2.199629e+17
30,6,21,2.232804e+17
30,6,22,2.263882e+17
30,6,23,6.305685e+17
30,6,24,4.421460e+17
30,6,25,2.230552e+17
30,6,26,6.265833e+17
30,6,27,2.231363e+17
30,6,28,2.263839e+17
30,6,29,1.127341e+16
30,6,30,2.199563e+17
30,6,31,1.124583e+16
30,6,32,4.286429e+17
30,6,33,1.128359e+16
30,6,34,2.263731e+17
30,6,35,2.212074e+17
30,6,36,4.422497e+17
30,6,37,2.231677e+17
30,6,38,4.351760e+14
30,6,39,2.230410e+17
30,6,40,1.262046e+14
30,6,41,2.231660e+17
30,6,42,1.984425e+13
30,6,43,2.212352e+17
30,6,44,1.204673e+17
30,6,45,2.230174e+17
30,6,46,6.261762e+17
30,6,47,1.248361e+17
30,6,48,2.264503e+17
30,6,49,2.231782e+17
30,7,8,2.230253e+17
30,7,9,4.317570e+17
30,7,10,2.230407e+17
30,7,11,4.095034e+17
30,7,12,1.437037e+16
30,7,13,4.094023e+17
30,7,14,4.493296e+17
30,7,15,2.213097e+17
30,7,16,2.230466e+17
30,7,17,1.188993e+13
30,7,18,1.426407e+16
30,7,19,2.210427e+17
30,7,20,1.438110e+16
30,7,21,2.552633e+14
30,7,22,4.494134e+17
30,7,23,4.093562e+17
30,7,24,2.230357e+17
30,7,25,3.007341e+13
30,7,26,4.053711e+17
30,7,27,1.111652e+14
30,7,28,4.494090e+17
30,7,29,2.211378e+17
30,7,30,1.430454e+16
30,7,31,2.211754e+17
30,7,32,6.516680e+17
30,7,33,2.210264e+17
30,7,34,4.493982e+17
30,7,35,4.317792e+17
30,7,36,2.230415e+17
30,7,37,1.425359e+14
30,7,38,2.231366e+17
30,7,39,1.588551e+13
30,7,40,2.230000e+17
30,7,41,1.408599e+14
30,7,42,2.230416e+17
30,7,43,4.319686e+17
30,7,44,3.416796e+17
30,7,45,7.686381e+12
30,7,46,4.049639e+17
30,7,47,3.460484e+17
30,7,48,4.494755e+17
30,7,49,1.531143e+14
30,8,9,2.213403e+17
30,8,10,2.119327e+14
30,8,11,6.308504e+17
30,8,12,2.200983e+17
30,8,13,6.307493e+17
30,8,14,2.263043e+17
30,8,15,1.129735e+16
30,8,16,4.422936e+17
30,8,17,2.230229e+17
30,8,18,2.200954e+17
30,8,19,1.129646e+16
30,8,20,2.200975e+17
30,8,21,2.232805e+17
30,8,22,2.263881e+17
30,8,23,6.307031e+17
30,8,24,4.422806e+17
30,8,25,2.230554e+17
30,8,26,6.267180e+17
30,8,27,2.231365e+17
30,8,28,2.263837e+17
30,8,29,1.127357e+16
30,8,30,2.200909e+17
30,8,31,1.124598e+16
30,8,32,4.286428e+17
30,8,33,1.128375e+16
30,8,34,2.263729e+17
30,8,35,2.213421e+17
30,8,36,4.423844e+17
30,8,37,2.231678e+17
30,8,38,3.005464e+14
30,8,39,2.230412e+17
30,8,40,2.528021e+13
30,8,41,2.231661e+17
30,8,42,1.147853e+14
30,8,43,2.213698e+17
30,8,44,1.203326e+17
30,8,45,2.230176e+17
30,8,46,6.263108e+17
30,8,47,1.247015e+17
30,8,48,2.264502e+17
30,8,49,2.231784e+17
30,9,10,2.215522e+17
30,9,11,4.095100e+17
30,9,12,4.173866e+17
30,9,13,4.094089e+17
30,9,14,1.757261e+16
30,9,15,2.213030e+17
30,9,16,2.209532e+17
30,9,17,4.317546e+17
30,9,18,4.174929e+17
30,9,19,2.210361e+17
30,9,20,4.173759e+17
30,9,21,4.320123e+17
30,9,22,1.765638e+16
30,9,23,4.093628e+17
30,9,24,2.209403e+17
30,9,25,4.317871e+17
30,9,26,4.053777e+17
30,9,27,4.318682e+17
30,9,28,1.765202e+16
30,9,29,2.211312e+17
30,9,30,4.174525e+17
30,9,31,2.211688e+17
30,9,32,2.199111e+17
30,9,33,2.210198e+17
30,9,34,1.764120e+16
30,9,35,2.225393e+13
30,9,36,2.210440e+17
30,9,37,4.318995e+17
30,9,38,2.216409e+17
30,9,39,4.317729e+17
30,9,40,2.213319e+17
30,9,41,4.318979e+17
30,9,42,2.212255e+17
30,9,43,2.116461e+14
30,9,44,3.416730e+17
30,9,45,4.317493e+17
30,9,46,4.049705e+17
30,9,47,3.460418e+17
30,9,48,1.771846e+16
30,9,49,4.319101e+17
30,10,11,6.310623e+17
30,10,12,2.203103e+17
30,10,13,6.309612e+17
30,10,14,2.262890e+17
30,10,15,1.131272e+16
30,10,16,4.425055e+17
30,10,17,2.230382e+17
30,10,18,2.203074e+17
30,10,19,1.131183e+16
30,10,20,2.203095e+17
30,10,21,2.232959e+17
30,10,22,2.263727e+17
30,10,23,6.309150e+17
30,10,24,4.424925e+17
30,10,25,2.230707e+17
30,10,26,6.269299e+17
30,10,27,2.231518e+17
30,10,28,2.263684e+17
30,10,29,1.128893e+16
30,10,30,2.203029e+17
30,10,31,1.126135e+16
30,10,32,4.286274e+17
30,10,33,1.129911e+16
30,10,34,2.263575e+17
30,10,35,2.215540e+17
30,10,36,4.425963e+17
30,10,37,2.231832e+17
30,10,38,9.592050e+13
30,10,39,2.230565e+17
30,10,40,2.203578e+14
30,10,41,2.231815e+17
30,10,42,3.267181e+14
30,10,43,2.215817e+17
30,10,44,1.201207e+17
30,10,45,2.230330e+17
30,10,46,6.265227e+17
30,10,47,1.244896e+17
30,10,48,2.264348e+17
30,10,49,2.231938e+17
30,11,12,4.107520e+17
30,11,13,1.011032e+14
30,11,14,4.107649e+17
30,11,15,6.308131e+17
30,11,16,1.885568e+17
30,11,17,4.095153e+17
30,11,18,4.107549e+17
30,11,19,6.305462e+17
30,11,20,4.107528e+17
30,11,21,4.095157e+17
30,11,22,4.107412e+17
30,11,23,1.472555e+14
30,11,24,1.885698e+17
30,11,25,4.095017e+17
30,11,26,2.007693e+16
30,11,27,4.095130e+17
30,11,28,4.107546e+17
30,11,29,6.306413e+17
30,11,30,4.107594e+17
30,11,31,6.306788e+17
30,11,32,4.223637e+17
30,11,33,6.305298e+17
30,11,34,4.107714e+17
30,11,35,4.095083e+17
30,11,36,1.884660e+17
30,11,37,4.094935e+17
30,11,38,6.311509e+17
30,11,39,4.095069e+17
30,11,40,6.308419e+17
30,11,41,4.094988e+17
30,11,42,6.307356e+17
30,11,43,4.094806e+17
30,11,44,7.511830e+17
30,11,45,4.095027e+17
30,11,46,2.006188e+16
30,11,47,7.555519e+17
30,11,48,4.107464e+17
30,11,49,4.094899e+17
30,12,13,4.106509e+17
30,12,14,4.349592e+17
30,12,15,2.200611e+17
30,12,16,2.221952e+17
30,12,17,1.436793e+16
30,12,18,1.063016e+14
30,12,19,2.197941e+17
30,12,20,1.073250e+13
30,12,21,1.462563e+16
30,12,22,4.350430e+17
30,12,23,4.106048e+17
30,12,24,2.221823e+17
30,12,25,1.440044e+16
30,12,26,4.066197e+17
30,12,27,1.448153e+16
30,12,28,4.350386e+17
30,12,29,2.198892e+17
30,12,30,6.583140e+13
30,12,31,2.199268e+17
30,12,32,6.372977e+17
30,12,33,2.197778e+17
30,12,34,4.350278e+17
30,12,35,4.174089e+17
30,12,36,2.222860e+17
30,12,37,1.451290e+16
30,12,38,2.203989e+17
30,12,39,1.438625e+16
30,12,40,2.200899e+17
30,12,41,1.451123e+16
30,12,42,2.199835e+17
30,12,43,4.175983e+17
30,12,44,3.404310e+17
30,12,45,1.436268e+16
30,12,46,4.062125e+17
30,12,47,3.447998e+17
30,12,48,4.351051e+17
30,12,49,1.452348e+16
30,13,14,4.106638e+17
30,13,15,6.307120e+17
30,13,16,1.884557e+17
30,13,17,4.094142e+17
30,13,18,4.106538e+17
30,13,19,6.304451e+17
30,13,20,4.106517e+17
30,13,21,4.094146e+17
30,13,22,4.106401e+17
30,13,23,4.615224e+13
30,13,24,1.884687e+17
30,13,25,4.094006e+17
30,13,26,2.004011e+16
30,13,27,4.094119e+17
30,13,28,4.106535e+17
30,13,29,6.305402e+17
30,13,30,4.106583e+17
30,13,31,6.305777e+17
30,13,32,4.223269e+17
30,13,33,6.304287e+17
30,13,34,4.106703e+17
30,13,35,4.094072e+17
30,13,36,1.883649e+17
30,13,37,4.093924e+17
30,13,38,6.310498e+17
30,13,39,4.094058e+17
30,13,40,6.307408e+17
30,13,41,4.093977e+17
30,13,42,6.306345e+17
30,13,43,4.093795e+17
30,13,44,7.510819e+17
30,13,45,4.094016e+17
30,13,46,2.002506e+16
30,13,47,7.554508e+17
30,13,48,4.106453e+17
30,13,49,4.093888e+17
30,14,15,2.376017e+17
30,14,16,2.262830e+17
30,14,17,4.493272e+17
30,14,18,4.350655e+17
30,14,19,2.376008e+17
30,14,20,4.349485e+17
30,14,21,4.495849e+17
30,14,22,8.377299e+13
30,14,23,4.106176e+17
30,14,24,2.262939e+17
30,14,25,4.493597e+17
30,14,26,4.066325e+17
30,14,27,4.494408e+17
30,14,28,7.940747e+13
30,14,29,2.375779e+17
30,14,30,4.350251e+17
30,14,31,2.375503e+17
30,14,32,2.023384e+17
30,14,33,2.375881e+17
30,14,34,6.858557e+13
30,14,35,1.755036e+16
30,14,36,2.262881e+17
30,14,37,4.494721e+17
30,14,38,2.261930e+17
30,14,39,4.493455e+17
30,14,40,2.263296e+17
30,14,41,4.494705e+17
30,14,42,2.262880e+17
30,14,43,1.736096e+16
30,14,44,3.404182e+17
30,14,45,4.493219e+17
30,14,46,4.062253e+17
30,14,47,3.447870e+17
30,14,48,1.458535e+14
30,14,49,4.494827e+17
30,15,16,4.422563e+17
30,15,17,2.212978e+17
30,15,18,2.200582e+17
30,15,19,2.669364e+14
30,15,20,2.200603e+17
30,15,21,2.212974e+17
30,15,22,2.376854e+17
30,15,23,6.306658e+17
30,15,24,4.422433e+17
30,15,25,2.213114e+17
30,15,26,6.266807e+17
30,15,27,2.213001e+17
30,15,28,2.376811e+17
30,15,29,1.718202e+14
30,15,30,2.200537e+17
30,15,31,1.342496e+14
30,15,32,4.399401e+17
30,15,33,2.832878e+14
30,15,34,2.376703e+17
30,15,35,2.213048e+17
30,15,36,4.423471e+17
30,15,37,2.213196e+17
30,15,38,1.140864e+16
30,15,39,2.213062e+17
30,15,40,1.127207e+16
30,15,41,2.213143e+17
30,15,42,1.131364e+16
30,15,43,2.213325e+17
30,15,44,1.203699e+17
30,15,45,2.213104e+17
30,15,46,6.262735e+17
30,15,47,1.247388e+17
30,15,48,2.377475e+17
30,15,49,2.213232e+17
30,16,17,2.230441e+17
30,16,18,2.221981e+17
30,16,19,4.419893e+17
30,16,20,2.221960e+17
30,16,21,2.233018e+17
30,16,22,2.263668e+17
30,16,23,1.884096e+17
30,16,24,1.294261e+13
30,16,25,2.230767e+17
30,16,26,1.844244e+17
30,16,27,2.231577e+17
30,16,28,2.263624e+17
30,16,29,4.420845e+17
30,16,30,2.222026e+17
30,16,31,4.421220e+17
30,16,32,4.286215e+17
30,16,33,4.419730e+17
30,16,34,2.263516e+17
30,16,35,2.209515e+17
30,16,36,9.081093e+13
30,16,37,2.231891e+17
30,16,38,4.425941e+17
30,16,39,2.230625e+17
30,16,40,4.422851e+17
30,16,41,2.231874e+17
30,16,42,4.421788e+17
30,16,43,2.209238e+17
30,16,44,5.626262e+17
30,16,45,2.230389e+17
30,16,46,1.840172e+17
30,16,47,5.669951e+17
30,16,48,2.264289e+17
30,16,49,2.231997e+17
30,17,18,1.426163e+16
30,17,19,2.210308e+17
30,17,20,1.437867e+16
30,17,21,2.576980e+14
30,17,22,4.494109e+17
30,17,23,4.093681e+17
30,17,24,2.230333e+17
30,17,25,3.250805e+13
30,17,26,4.053829e+17
30,17,27,1.135999e+14
30,17,28,4.494066e+17
30,17,29,2.211259e+17
30,17,30,1.430210e+16
30,17,31,2.211635e+17
30,17,32,6.516656e+17
30,17,33,2.210145e+17
30,17,34,4.493958e+17
30,17,35,4.317768e+17
30,17,36,2.230390e+17
30,17,37,1.449705e+14
30,17,38,2.231341e+17
30,17,39,1.832015e+13
30,17,40,2.229976e+17
30,17,41,1.432945e+14
30,17,42,2.230391e+17
30,17,43,4.319662e+17
30,17,44,3.416677e+17
30,17,45,1.266995e+13
30,17,46,4.049758e+17
30,17,47,3.460365e+17
30,17,48,4.494730e+17
30,17,49,1.555489e+14
30,18,19,2.197912e+17
30,18,20,1.170341e+14
30,18,21,1.451933e+16
30,18,22,4.351493e+17
30,18,23,4.106077e+17
30,18,24,2.221852e+17
30,18,25,1.429414e+16
30,18,26,4.066225e+17
30,18,27,1.437523e+16
30,18,28,4.351449e+17
30,18,29,2.198863e+17
30,18,30,4.047022e+13
30,18,31,2.199239e+17
30,18,32,6.374040e+17
30,18,33,2.197749e+17
30,18,34,4.351341e+17
30,18,35,4.175152e+17
30,18,36,2.222889e+17
30,18,37,1.440660e+16
30,18,38,2.203960e+17
30,18,39,1.427995e+16
30,18,40,2.200870e+17
30,18,41,1.440493e+16
30,18,42,2.199806e+17
30,18,43,4.177046e+17
30,18,44,3.404281e+17
30,18,45,1.425638e+16
30,18,46,4.062154e+17
30,18,47,3.447969e+17
30,18,48,4.352114e+17
30,18,49,1.441718e+16
30,19,20,2.197933e+17
30,19,21,2.210304e+17
30,19,22,2.376846e+17
30,19,23,6.303989e+17
30,19,24,4.419764e+17
30,19,25,2.210444e+17
30,19,26,6.264138e+17
30,19,27,2.210332e+17
30,19,28,2.376802e+17
30,19,29,9.511620e+13
30,19,30,2.197867e+17
30,19,31,1.326868e+14
30,19,32,4.399392e+17
30,19,33,1.635141e+13
30,19,34,2.376694e+17
30,19,35,2.210379e+17
30,19,36,4.420802e+17
30,19,37,2.210527e+17
30,19,38,1.140775e+16
30,19,39,2.210393e+17
30,19,40,1.127118e+16
30,19,41,2.210474e+17
30,19,42,1.131275e+16
30,19,43,2.210656e+17
30,19,44,1.206369e+17
30,19,45,2.210435e+17
30,19,46,6.260066e+17
30,19,47,1.250057e+17
30,19,48,2.377466e+17
30,19,49,2.210563e+17
30,20,21,1.463636e+16
30,20,22,4.350323e+17
30,20,23,4.106056e+17
30,20,24,2.221831e+17
30,20,25,1.441117e+16
30,20,26,4.066204e+17
30,20,27,1.449227e+16
30,20,28,4.350279e+17
30,20,29,2.198884e+17
30,20,30,7.656390e+13
30,20,31,2.199260e+17
30,20,32,6.372869e+17
30,20,33,2.197770e+17
30,20,34,4.350171e+17
30,20,35,4.173981e+17
30,20,36,2.222868e+17
30,20,37,1.452364e+16
30,20,38,2.203981e+17
30,20,39,1.439699e+16
30,20,40,2.200891e+17
30,20,41,1.452196e+16
30,20,42,2.199827e+17
30,20,43,4.175875e+17
30,20,44,3.404302e+17
30,20,45,1.437341e+16
30,20,46,4.062133e+17
30,20,47,3.447990e+17
30,20,48,4.350944e+17
30,20,49,1.453421e+16
30,21,22,4.496686e+17
30,21,23,4.093685e+17
30,21,24,2.232910e+17
30,21,25,2.251899e+14
30,21,26,4.053833e+17
30,21,27,1.440981e+14
30,21,28,4.496643e+17
30,21,29,2.211256e+17
30,21,30,1.455980e+16
30,21,31,2.211631e+17
30,21,32,6.519233e+17
30,21,33,2.210141e+17
30,21,34,4.496534e+17
30,21,35,4.320345e+17
30,21,36,2.232967e+17
30,21,37,1.127274e+14
30,21,38,2.233918e+17
30,21,39,2.393778e+14
30,21,40,2.232553e+17
30,21,41,1.144034e+14
30,21,42,2.232968e+17
30,21,43,4.322239e+17
30,21,44,3.416673e+17
30,21,45,2.629497e+14
30,21,46,4.049761e+17
30,21,47,3.460362e+17
30,21,48,4.497307e+17
30,21,49,1.021491e+14
30,22,23,4.105939e+17
30,22,24,2.263776e+17
30,22,25,4.494434e+17
30,22,26,4.066088e+17
30,22,27,4.495245e+17
30,22,28,1.340500e+13
30,22,29,2.376617e+17
30,22,30,4.351088e+17
30,22,31,2.376341e+17
30,22,32,2.022547e+17
30,22,33,2.376718e+17
30,22,34,3.025617e+13
30,22,35,1.763413e+16
30,22,36,2.263719e+17
30,22,37,4.495559e+17
30,22,38,2.262768e+17
30,22,39,4.494293e+17
30,22,40,2.264134e+17
30,22,41,4.495542e+17
30,22,42,2.263718e+17
30,22,43,1.744474e+16
30,22,44,3.404419e+17
30,22,45,4.494057e+17
30,22,46,4.062016e+17
30,22,47,3.448107e+17
30,22,48,6.208047e+13
30,22,49,4.495665e+17
30,23,24,1.884225e+17
30,23,25,4.093545e+17
30,23,26,2.004062e+16
30,23,27,4.093657e+17
30,23,28,4.106073e+17
30,23,29,6.304940e+17
30,23,30,4.106122e+17
30,23,31,6.305316e+17
30,23,32,4.223274e+17
30,23,33,6.303826e+17
30,23,34,4.106242e+17
30,23,35,4.093610e+17
30,23,36,1.883187e+17
30,23,37,4.093462e+17
30,23,38,6.310037e+17
30,23,39,4.093596e+17
30,23,40,6.306947e+17
30,23,41,4.093515e+17
30,23,42,6.305883e+17
30,23,43,4.093333e+17
30,23,44,7.510358e+17
30,23,45,4.093554e+17
30,23,46,2.002558e+16
30,23,47,7.554046e+17
30,23,48,4.105991e+17
30,23,49,4.093426e+17
30,24,25,2.230658e+17
30,24,26,1.844374e+17
30,24,27,2.231469e+17
30,24,28,2.263733e+17
30,24,29,4.420715e+17
30,24,30,2.221897e+17
30,24,31,4.421091e+17
30,24,32,4.286323e+17
30,24,33,4.419601e+17
30,24,34,2.263624e+17
30,24,35,2.209385e+17
30,24,36,1.037535e+14
30,24,37,2.231783e+17
30,24,38,4.425812e+17
30,24,39,2.230516e+17
30,24,40,4.422722e+17
30,24,41,2.231766e+17
30,24,42,4.421658e+17
30,24,43,2.209108e+17
30,24,44,5.626133e+17
30,24,45,2.230281e+17
30,24,46,1.840302e+17
30,24,47,5.669821e+17
30,24,48,2.264397e+17
30,24,49,2.231889e+17
30,25,26,4.053693e+17
30,25,27,8.109182e+13
30,25,28,4.494391e+17
30,25,29,2.211396e+17
30,25,30,1.433461e+16
30,25,31,2.211771e+17
30,25,32,6.516981e+17
30,25,33,2.210281e+17
30,25,34,4.494283e+17
30,25,35,4.318093e+17
30,25,36,2.230716e+17
30,25,37,1.124625e+14
30,25,38,2.231666e+17
30,25,39,1.418790e+13
30,25,40,2.230301e+17
30,25,41,1.107865e+14
30,25,42,2.230716e+17
30,25,43,4.319987e+17
30,25,44,3.416813e+17
30,25,45,3.775980e+13
30,25,46,4.049621e+17
30,25,47,3.460502e+17
30,25,48,4.495055e+17
30,25,49,1.230409e+14
30,26,27,4.053806e+17
30,26,28,4.066222e+17
30,26,29,6.265089e+17
30,26,30,4.066271e+17
30,26,31,6.265465e+17
30,26,32,4.022868e+17
30,26,33,6.263974e+17
30,26,34,4.066390e+17
30,26,35,4.053759e+17
30,26,36,1.843336e+17
30,26,37,4.053611e+17
30,26,38,6.270185e+17
30,26,39,4.053745e+17
30,26,40,6.267096e+17
30,26,41,4.053664e+17
30,26,42,6.266032e+17
30,26,43,4.053482e+17
30,26,44,7.470506e+17
30,26,45,4.053703e+17
30,26,46,4.071904e+14
30,26,47,7.514195e+17
30,26,48,4.066140e+17
30,26,49,4.053575e+17
30,27,28,4.495202e+17
30,27,29,2.211283e+17
30,27,30,1.441570e+16
30,27,31,2.211659e+17
30,27,32,6.517792e+17
30,27,33,2.210169e+17
30,27,34,4.495094e+17
30,27,35,4.318904e+17
30,27,36,2.231526e+17
30,27,37,3.137067e+13
30,27,38,2.232477e+17
30,27,39,9.527973e+13
30,27,40,2.231112e+17
30,27,41,2.969466e+13
30,27,42,2.231527e+17
30,27,43,4.320798e+17
30,27,44,3.416701e+17
30,27,45,1.188516e+14
30,27,46,4.049734e+17
30,27,47,3.460389e+17
30,27,48,4.495866e+17
30,27,49,4.194904e+13
30,28,29,2.376573e+17
30,28,30,4.351045e+17
30,28,31,2.376297e+17
30,28,32,2.022590e+17
30,28,33,2.376675e+17
30,28,34,1.685117e+13
30,28,35,1.762976e+16
30,28,36,2.263675e+17
30,28,37,4.495515e+17
30,28,38,2.262724e+17
30,28,39,4.494249e+17
30,28,40,2.264090e+17
30,28,41,4.495499e+17
30,28,42,2.263674e+17
30,28,43,1.744037e+16
30,28,44,3.404284e+17
30,28,45,4.494013e+17
30,28,46,4.062150e+17
30,28,47,3.447973e+17
30,28,48,6.644598e+13
30,28,49,4.495621e+17
30,29,30,2.198818e+17
30,29,31,3.757056e+13
30,29,32,4.399163e+17
30,29,33,1.114676e+14
30,29,34,2.376465e+17
30,29,35,2.211330e+17
30,29,36,4.421753e+17
30,29,37,2.211478e+17
30,29,38,1.138485e+16
30,29,39,2.211344e+17
30,29,40,1.124829e+16
30,29,41,2.211425e+17
30,29,42,1.128985e+16
30,29,43,2.211607e+17
30,29,44,1.205417e+17
30,29,45,2.211386e+17
30,29,46,6.261017e+17
30,29,47,1.249106e+17
30,29,48,2.377237e+17
30,29,49,2.211514e+17
30,30,31,2.199194e+17
30,30,32,6.373635e+17
30,30,33,2.197704e+17
30,30,34,4.350937e+17
30,30,35,4.174747e+17
30,30,36,2.222934e+17
30,30,37,1.444707e+16
30,30,38,2.203915e+17
30,30,39,1.432042e+16
30,30,40,2.200825e+17
30,30,41,1.444540e+16
30,30,42,2.199761e+17
30,30,43,4.176641e+17
30,30,44,3.404236e+17
30,30,45,1.429685e+16
30,30,46,4.062199e+17
30,30,47,3.447924e+17
30,30,48,4.351709e+17
30,30,49,1.445765e+16
30,31,32,4.398887e+17
30,31,33,1.490382e+14
30,31,34,2.376189e+17
30,31,35,2.211706e+17
30,31,36,4.422128e+17
30,31,37,2.211854e+17
30,31,38,1.135727e+16
30,31,39,2.211720e+17
30,31,40,1.122070e+16
30,31,41,2.211801e+17
30,31,42,1.126226e+16
